Alloc,B,Gap%,ID,Loc,P,S,TimeOptim,TotalTimeGRASP,ValueGRASP,ValueOptim,alpha_a,alpha_l,iters
queue,1250,5.333481037505194,4,pdisp,62,155,1800000,57479,1029084,974198,0.5,0.5,70
queue,1250,6.1661542492121075,4,pdisp,62,155,1800000,69990,1038216,974198,0.5,0.5,90
queue,1250,5.8678591512823175,4,pdisp,62,155,1800000,8966,1034926,974198,0.7,0.5,10
queue,1250,7.087922358838583,4,pdisp,62,155,1800000,23986,1048516,974198,0.7,0.5,30
queue,1250,6.184949500396753,4,pdisp,62,155,1800000,38222,1038424,974198,0.7,0.5,50
queue,1250,6.517316690272478,4,pdisp,62,155,1800000,57663,1042116,974198,0.7,0.5,70
queue,1250,6.1569345948518155,4,pdisp,62,155,1800000,71690,1038114,974198,0.7,0.5,90
queue,1250,6.306124352859821,4,pdisp,62,155,1800000,7644,1039767,974198,0.9,0.5,10
queue,1250,6.017243391914306,4,pdisp,62,155,1800000,25017,1036571,974198,0.9,0.5,30
queue,1250,6.074781673071694,4,pdisp,62,155,1800000,41023,1037206,974198,0.9,0.5,50
queue,1250,5.208484354308096,4,pdisp,62,155,1800000,58811,1027727,974198,0.9,0.5,70
queue,1250,6.024224230404151,4,pdisp,62,155,1800000,69540,1036648,974198,0.9,0.5,90
queue,1250,7.0166228887327815,4,pdisp,62,155,1800000,8902,1047712,974198,0.1,0.7,10
queue,1250,7.456853640557193,4,pdisp,62,155,1800000,24370,1052696,974198,0.1,0.7,30
queue,1250,6.930012027854183,4,pdisp,62,155,1800000,45310,1046737,974198,0.1,0.7,50
queue,1250,6.426357430532814,4,pdisp,62,155,1800000,59266,1041103,974198,0.1,0.7,70
queue,1250,5.974701332494292,4,pdisp,62,155,1800000,72086,1036102,974198,0.1,0.7,90
queue,1250,8.39018601287731,4,pdisp,62,155,1800000,8729,1063421,974198,0.3,0.7,10
queue,1250,6.480074416747228,4,pdisp,62,155,1800000,24068,1041701,974198,0.3,0.7,30
queue,1250,6.18973747131617,4,pdisp,62,155,1800000,42301,1038477,974198,0.3,0.7,50
queue,1250,6.482228995176264,4,pdisp,62,155,1800000,60457,1041725,974198,0.3,0.7,70
queue,1250,5.043004631867875,4,pdisp,62,155,1800000,71934,1025936,974198,0.3,0.7,90
queue,1250,6.465528415162558,4,pdisp,62,155,1800000,8284,1041539,974198,0.5,0.7,10
queue,1250,5.586239713753793,4,pdisp,62,155,1800000,25687,1031839,974198,0.5,0.7,30
queue,1250,4.818581420728718,4,pdisp,62,155,1800000,39649,1023517,974198,0.5,0.7,50
queue,1250,5.571780424375361,4,pdisp,62,155,1800000,57507,1031681,974198,0.5,0.7,70
queue,1250,6.610785124798813,4,pdisp,62,155,1800000,78752,1043159,974198,0.5,0.7,90
queue,1250,7.449380635391423,4,pdisp,62,155,1800000,8771,1052611,974198,0.7,0.7,10
queue,1250,6.579978231997041,4,pdisp,62,155,1800000,26095,1042815,974198,0.7,0.7,30
queue,1250,5.337068552544255,4,pdisp,62,155,1800000,40917,1029123,974198,0.7,0.7,50
queue,1250,6.145814366405878,4,pdisp,62,155,1800000,59408,1037991,974198,0.7,0.7,70
queue,1250,6.260957252522459,4,pdisp,62,155,1800000,75395,1039266,974198,0.7,0.7,90
queue,1250,6.833261607612496,4,pdisp,62,155,1800000,8533,1045650,974198,0.9,0.7,10
queue,1250,5.631876381572698,4,pdisp,62,155,1800000,26345,1032338,974198,0.9,0.7,30
queue,1250,5.818171271679651,4,pdisp,62,155,1800000,41948,1034380,974198,0.9,0.7,50
queue,1250,5.862128610260486,4,pdisp,62,155,1800000,59188,1034863,974198,0.9,0.7,70
queue,1250,6.602906225942428,4,pdisp,62,155,1800000,73888,1043071,974198,0.9,0.7,90
queue,1250,6.488961412939142,4,pdisp,62,155,1800000,9689,1041800,974198,0.1,0.9,10
queue,1250,5.631784969443121,4,pdisp,62,155,1800000,26041,1032337,974198,0.1,0.9,30
queue,1250,4.379960385621828,4,pdisp,62,155,1800000,42845,1018822,974198,0.1,0.9,50
queue,1250,5.934209814841996,4,pdisp,62,155,1800000,61845,1035656,974198,0.1,0.9,70
queue,1250,6.27728013068487,4,pdisp,62,155,1800000,75720,1039447,974198,0.1,0.9,90
queue,1250,6.143825104603318,4,pdisp,62,155,1800000,9151,1037969,974198,0.3,0.9,10
queue,1250,5.353806694808638,4,pdisp,62,155,1800000,25739,1029305,974198,0.3,0.9,30
queue,1250,6.562326758218251,4,pdisp,62,155,1800000,42450,1042618,974198,0.3,0.9,50
queue,1250,6.10166910360741,4,pdisp,62,155,1800000,61495,1037503,974198,0.3,0.9,70
queue,1250,5.240294454084927,4,pdisp,62,155,1800000,79350,1028072,974198,0.3,0.9,90
queue,1250,6.696918559325438,4,pdisp,62,155,1800000,8911,1044122,974198,0.5,0.9,10
queue,1250,5.9900354250963295,4,pdisp,62,155,1800000,26928,1036271,974198,0.5,0.9,30
queue,1250,6.161544648490369,4,pdisp,62,155,1800000,43476,1038165,974198,0.5,0.9,50
queue,1250,5.384508551055278,4,pdisp,62,155,1800000,63516,1029639,974198,0.5,0.9,70
queue,1250,6.358629307444607,4,pdisp,62,155,1800000,76659,1040350,974198,0.5,0.9,90
queue,1250,8.550138414183673,4,pdisp,62,155,1800000,9425,1065281,974198,0.7,0.9,10
queue,1250,4.35667904344702,4,pdisp,62,155,1800000,28499,1018574,974198,0.7,0.9,30
queue,1250,5.487590733845449,4,pdisp,62,155,1800000,45307,1030762,974198,0.7,0.9,50
queue,1250,4.587862203513671,4,pdisp,62,155,1800000,58823,1021042,974198,0.7,0.9,70
queue,1250,5.859399535963772,4,pdisp,62,155,1800000,79408,1034833,974198,0.7,0.9,90
queue,1250,8.499203522534305,4,pdisp,62,155,1800000,8955,1064688,974198,0.9,0.9,10
queue,1250,6.804027849791739,4,pdisp,62,155,1800000,26222,1045322,974198,0.9,0.9,30
queue,1250,6.57352770529267,4,pdisp,62,155,1800000,45455,1042743,974198,0.9,0.9,50
queue,1250,6.087276737514269,4,pdisp,62,155,1800000,58803,1037344,974198,0.9,0.9,70
queue,1250,5.850574446042279,4,pdisp,62,155,1800000,75308,1034736,974198,0.9,0.9,90
queue,1250,6.793974695900651,5,pdisp,62,155,1800000,8078,1028529,958651,0.1,0.1,10
queue,1250,6.186507272458607,5,pdisp,62,155,1800000,21849,1021869,958651,0.1,0.1,30
queue,1250,4.970494442368256,5,pdisp,62,155,1800000,38812,1008793,958651,0.1,0.1,50
queue,1250,5.053319242962817,5,pdisp,62,155,1800000,50334,1009673,958651,0.1,0.1,70
queue,1250,5.285679000148202,5,pdisp,62,155,1800000,66863,1012150,958651,0.1,0.1,90
queue,1250,5.59301586988955,5,pdisp,62,155,1800000,7742,1015445,958651,0.3,0.1,10
queue,1250,6.433273080061374,5,pdisp,62,155,1800000,22196,1024564,958651,0.3,0.1,30
queue,1250,4.942885473475456,5,pdisp,62,155,1800000,38155,1008500,958651,0.3,0.1,50
queue,1250,5.626101962884467,5,pdisp,62,155,1800000,50764,1015801,958651,0.3,0.1,70
queue,1250,6.368937159377264,5,pdisp,62,155,1800000,67636,1023860,958651,0.3,0.1,90
queue,1250,7.402481241934611,5,pdisp,62,155,1800000,7741,1035288,958651,0.5,0.1,10
queue,1250,6.789805956928796,5,pdisp,62,155,1800000,22685,1028483,958651,0.5,0.1,30
queue,1250,5.424624397096789,5,pdisp,62,155,1800000,38648,1013637,958651,0.5,0.1,50
queue,1250,5.879979303729554,5,pdisp,62,155,1800000,49737,1018541,958651,0.5,0.1,70
queue,1250,6.1295531256334135,5,pdisp,62,155,1800000,65822,1021249,958651,0.5,0.1,90
queue,1250,7.494603495641783,5,pdisp,62,155,1800000,7752,1036319,958651,0.7,0.1,10
queue,1250,5.878593182697345,5,pdisp,62,155,1800000,23918,1018526,958651,0.7,0.1,30
queue,1250,4.845041455616728,5,pdisp,62,155,1800000,38373,1007463,958651,0.7,0.1,50
queue,1250,6.169336447152829,5,pdisp,62,155,1800000,50180,1021682,958651,0.7,0.1,70
queue,1250,5.081803924053641,5,pdisp,62,155,1800000,65198,1009976,958651,0.7,0.1,90
queue,1250,7.811825346071921,5,pdisp,62,155,1800000,8447,1039885,958651,0.9,0.1,10
queue,1250,5.975430939361992,5,pdisp,62,155,1800000,23182,1019575,958651,0.9,0.1,30
queue,1250,5.868427047493363,5,pdisp,62,155,1800000,38535,1018416,958651,0.9,0.1,50
queue,1250,5.6299109507187195,5,pdisp,62,155,1800000,51948,1015842,958651,0.9,0.1,70
queue,1250,5.587995166394033,5,pdisp,62,155,1800000,67209,1015391,958651,0.9,0.1,90
queue,1250,7.859584169530887,5,pdisp,62,155,1800000,8428,1040424,958651,0.1,0.3,10
queue,1250,6.306344167572342,5,pdisp,62,155,1800000,22207,1023176,958651,0.1,0.3,30
queue,1250,6.039203463407128,5,pdisp,62,155,1800000,39270,1020267,958651,0.1,0.3,50
queue,1250,4.857318381529052,5,pdisp,62,155,1800000,51533,1007593,958651,0.1,0.3,70
queue,1250,5.282310095503073,5,pdisp,62,155,1800000,66971,1012114,958651,0.1,0.3,90
queue,1250,5.830515733699015,5,pdisp,62,155,1800000,8355,1018006,958651,0.3,0.3,10
queue,1250,7.39613047312786,5,pdisp,62,155,1800000,23159,1035217,958651,0.3,0.3,30
queue,1250,6.082283844484615,5,pdisp,62,155,1800000,39335,1020735,958651,0.3,0.3,50
queue,1250,5.222565834483472,5,pdisp,62,155,1800000,51417,1011476,958651,0.3,0.3,70
queue,1250,6.747281651806302,5,pdisp,62,155,1800000,65342,1028014,958651,0.3,0.3,90
queue,1250,6.93892330198781,5,pdisp,62,155,1800000,8913,1030131,958651,0.5,0.3,10
queue,1250,5.887186475021577,5,pdisp,62,155,1800000,24294,1018619,958651,0.5,0.3,30
queue,1250,4.844758104540126,5,pdisp,62,155,1800000,37311,1007460,958651,0.5,0.3,50
queue,1250,5.792018396407195,5,pdisp,62,155,1800000,49778,1017590,958651,0.5,0.3,70
queue,1250,4.467829613795926,5,pdisp,62,155,1800000,68152,1003485,958651,0.5,0.3,90
queue,1250,7.552053448387264,5,pdisp,62,155,1800000,7837,1036963,958651,0.7,0.3,10
queue,1250,7.141473375062235,5,pdisp,62,155,1800000,23917,1032378,958651,0.7,0.3,30
queue,1250,5.644029393874373,5,pdisp,62,155,1800000,37878,1015994,958651,0.7,0.3,50
queue,1250,6.043992124031794,5,pdisp,62,155,1800000,51668,1020319,958651,0.7,0.3,70
queue,1250,6.37067465979867,5,pdisp,62,155,1800000,66708,1023879,958651,0.7,0.3,90
queue,1250,8.218444947400272,5,pdisp,62,155,1800000,7963,1044492,958651,0.9,0.3,10
queue,1250,6.312295930284262,5,pdisp,62,155,1800000,24622,1023241,958651,0.9,0.3,30
queue,1250,6.591633448666623,5,pdisp,62,155,1800000,36614,1026301,958651,0.9,0.3,50
queue,1250,6.787993345409604,5,pdisp,62,155,1800000,54206,1028463,958651,0.9,0.3,70
queue,1250,5.075036835184332,5,pdisp,62,155,1800000,67525,1009904,958651,0.9,0.3,90
queue,1250,6.680197610182281,5,pdisp,62,155,1800000,7712,1027275,958651,0.1,0.5,10
queue,1250,6.91090976004568,5,pdisp,62,155,1800000,23871,1029821,958651,0.1,0.5,30
queue,1250,5.747744594498938,5,pdisp,62,155,1800000,37034,1017112,958651,0.1,0.5,50
queue,1250,5.129991518957655,5,pdisp,62,155,1800000,52504,1010489,958651,0.1,0.5,70
queue,1250,5.57134864442107,5,pdisp,62,155,1800000,67038,1015212,958651,0.1,0.5,90
queue,1250,5.531894346405353,5,pdisp,62,155,1800000,10150,1014788,958651,0.3,0.5,10
queue,1250,7.388884165945342,5,pdisp,62,155,1800000,22987,1035136,958651,0.3,0.5,30
queue,1250,6.130380374009315,5,pdisp,62,155,1800000,37314,1021258,958651,0.3,0.5,50
queue,1250,5.3393619584408025,5,pdisp,62,155,1800000,52077,1012724,958651,0.3,0.5,70
queue,1250,4.918278305044732,5,pdisp,62,155,1800000,69494,1008239,958651,0.3,0.5,90
queue,1250,5.5950611885959844,5,pdisp,62,155,1800000,8309,1015467,958651,0.5,0.5,10
queue,1250,7.108991421652933,5,pdisp,62,155,1800000,22960,1032017,958651,0.5,0.5,30
queue,1250,6.115487672070008,5,pdisp,62,155,1800000,36969,1021096,958651,0.5,0.5,50
queue,1250,6.5300670322973815,5,pdisp,62,155,1800000,52407,1025625,958651,0.5,0.5,70
queue,1250,5.344782983899787,5,pdisp,62,155,1800000,71942,1012782,958651,0.5,0.5,90
queue,1250,7.104310708212003,5,pdisp,62,155,1800000,7901,1031965,958651,0.7,0.5,10
queue,1250,5.6882150973467045,5,pdisp,62,155,1800000,24207,1016470,958651,0.7,0.5,30
queue,1250,5.917389145254015,5,pdisp,62,155,1800000,35839,1018946,958651,0.7,0.5,50
queue,1250,5.267334285945802,5,pdisp,62,155,1800000,55491,1011954,958651,0.7,0.5,70
queue,1250,6.6695678756335415,5,pdisp,62,155,1800000,68472,1027158,958651,0.7,0.5,90
queue,1250,6.953555930206257,5,pdisp,62,155,1800000,8078,1030293,958651,0.9,0.5,10
queue,1250,6.198348724752889,5,pdisp,62,155,1800000,21792,1021998,958651,0.9,0.5,30
queue,1250,5.899934920692573,5,pdisp,62,155,1800000,39082,1018757,958651,0.9,0.5,50
queue,1250,6.063049839004597,5,pdisp,62,155,1800000,54026,1020526,958651,0.9,0.5,70
queue,1250,5.237836817283636,5,pdisp,62,155,1800000,69649,1011639,958651,0.9,0.5,90
queue,1250,8.69486123995421,5,pdisp,62,155,1800000,7883,1049942,958651,0.1,0.7,10
queue,1250,6.293156030309898,5,pdisp,62,155,1800000,23751,1023032,958651,0.1,0.7,30
queue,1250,5.387661967883261,5,pdisp,62,155,1800000,36907,1013241,958651,0.1,0.7,50
queue,1250,6.413999861375908,5,pdisp,62,155,1800000,53982,1024353,958651,0.1,0.7,70
queue,1250,6.164836100634963,5,pdisp,62,155,1800000,70437,1021633,958651,0.1,0.7,90
queue,1250,5.5969204923352,5,pdisp,62,155,1800000,8655,1015487,958651,0.3,0.7,10
queue,1250,7.6856780783927,5,pdisp,62,155,1800000,23190,1038464,958651,0.3,0.7,30
queue,1250,5.793684798075482,5,pdisp,62,155,1800000,38113,1017608,958651,0.3,0.7,50
queue,1250,6.179896789675443,5,pdisp,62,155,1800000,55631,1021797,958651,0.3,0.7,70
queue,1250,4.744913573475462,5,pdisp,62,155,1800000,71061,1006404,958651,0.3,0.7,90
queue,1250,7.515397201491092,5,pdisp,62,155,1800000,8648,1036552,958651,0.5,0.7,10
queue,1250,6.411989874366785,5,pdisp,62,155,1800000,22419,1024331,958651,0.5,0.7,30
queue,1250,6.841435766670911,5,pdisp,62,155,1800000,39458,1029053,958651,0.5,0.7,50
queue,1250,6.238257176753881,5,pdisp,62,155,1800000,55840,1022433,958651,0.5,0.7,70
queue,1250,5.460625646558315,5,pdisp,62,155,1800000,70525,1014023,958651,0.5,0.7,90
queue,1250,8.438212452924976,5,pdisp,62,155,1800000,7743,1046999,958651,0.7,0.7,10
queue,1250,5.702779878952658,5,pdisp,62,155,1800000,23864,1016627,958651,0.7,0.7,30
queue,1250,6.139754836688338,5,pdisp,62,155,1800000,37971,1021360,958651,0.7,0.7,50
queue,1250,6.180447698822567,5,pdisp,62,155,1800000,54025,1021803,958651,0.7,0.7,70
queue,1250,4.9655015167436645,5,pdisp,62,155,1800000,71123,1008740,958651,0.7,0.7,90
queue,1250,7.91852769693302,5,pdisp,62,155,1800000,9718,1041090,958651,0.9,0.7,10
queue,1250,6.441126238227691,5,pdisp,62,155,1800000,22653,1024650,958651,0.9,0.7,30
queue,1250,6.167958835902498,5,pdisp,62,155,1800000,39034,1021667,958651,0.9,0.7,50
queue,1250,4.670082158760714,5,pdisp,62,155,1800000,53637,1005614,958651,0.9,0.7,70
queue,1250,6.09065599818186,5,pdisp,62,155,1800000,71744,1020826,958651,0.9,0.7,90
queue,1250,8.593350725035664,5,pdisp,62,155,1800000,8718,1048776,958651,0.1,0.9,10
queue,1250,6.818617011453143,5,pdisp,62,155,1800000,23989,1028801,958651,0.1,0.9,30
queue,1250,4.757121723778557,5,pdisp,62,155,1800000,40422,1006533,958651,0.1,0.9,50
queue,1250,3.2895539914391647,5,pdisp,62,155,1800000,56124,991259,958651,0.1,0.9,70
queue,1250,4.214210633595384,5,pdisp,62,155,1800000,72491,1000828,958651,0.1,0.9,90
queue,1250,7.935241179357311,5,pdisp,62,155,1800000,8390,1041279,958651,0.3,0.9,10
queue,1250,6.29929263932425,5,pdisp,62,155,1800000,25010,1023099,958651,0.3,0.9,30
queue,1250,4.835595510257972,5,pdisp,62,155,1800000,39895,1007363,958651,0.3,0.9,50
queue,1250,6.724235230014786,5,pdisp,62,155,1800000,54261,1027760,958651,0.3,0.9,70
queue,1250,5.004300640537796,5,pdisp,62,155,1800000,72743,1009152,958651,0.3,0.9,90
queue,1250,8.03698278351277,5,pdisp,62,155,1800000,9372,1042431,958651,0.5,0.9,10
queue,1250,5.204102923130016,5,pdisp,62,155,1800000,24970,1011279,958651,0.5,0.9,30
queue,1250,6.724779765043798,5,pdisp,62,155,1800000,42922,1027766,958651,0.5,0.9,50
queue,1250,6.848949021314965,5,pdisp,62,155,1800000,56406,1029136,958651,0.5,0.9,70
queue,1250,5.709550506540772,5,pdisp,62,155,1800000,73070,1016700,958651,0.5,0.9,90
queue,1250,6.6586630679682735,5,pdisp,62,155,1800000,9083,1027038,958651,0.7,0.9,10
queue,1250,6.61092455721457,5,pdisp,62,155,1800000,23508,1026513,958651,0.7,0.9,30
queue,1250,7.120061232003405,5,pdisp,62,155,1800000,40614,1032140,958651,0.7,0.9,50
queue,1250,5.57878915622304,5,pdisp,62,155,1800000,56449,1015292,958651,0.7,0.9,70
queue,1250,3.527606281542306,5,pdisp,62,155,1800000,69996,993705,958651,0.7,0.9,90
queue,1250,4.996298560947887,5,pdisp,62,155,1800000,8649,1009067,958651,0.9,0.9,10
queue,1250,7.083331717926744,5,pdisp,62,155,1800000,24933,1031732,958651,0.9,0.9,30
queue,1250,6.229911321260396,5,pdisp,62,155,1800000,39018,1022342,958651,0.9,0.9,50
queue,1250,5.867410313185816,5,pdisp,62,155,1800000,56862,1018405,958651,0.9,0.9,70
queue,1250,5.890604875443717,5,pdisp,62,155,1800000,70559,1018656,958651,0.9,0.9,90
queue,1250,8.857503195504357,6,pdisp,62,155,1800000,8064,1057736,964047,0.1,0.1,10
queue,1250,7.566608243429307,6,pdisp,62,155,1800000,23281,1042964,964047,0.1,0.1,30
queue,1250,7.040473029069649,6,pdisp,62,155,1800000,40242,1037061,964047,0.1,0.1,50
queue,1250,6.480743150824464,6,pdisp,62,155,1800000,54056,1030854,964047,0.1,0.1,70
queue,1250,5.1191808365836255,6,pdisp,62,155,1800000,67030,1016061,964047,0.1,0.1,90
queue,1250,7.649575965536959,6,pdisp,62,155,1800000,8144,1043901,964047,0.3,0.1,10
queue,1250,5.747554590916426,6,pdisp,62,155,1800000,22595,1022835,964047,0.3,0.1,30
queue,1250,6.09697060608333,6,pdisp,62,155,1800000,36807,1026641,964047,0.3,0.1,50
queue,1250,5.274964332456877,6,pdisp,62,155,1800000,56029,1017732,964047,0.3,0.1,70
queue,1250,5.15147967300501,6,pdisp,62,155,1800000,66552,1016407,964047,0.3,0.1,90
queue,1250,7.607003891050579,6,pdisp,62,155,1800000,7638,1043420,964047,0.5,0.1,10
queue,1250,6.519283336517079,6,pdisp,62,155,1800000,23309,1031279,964047,0.5,0.1,30
queue,1250,5.996341446766684,6,pdisp,62,155,1800000,38047,1025542,964047,0.5,0.1,50
queue,1250,5.4330201200078925,6,pdisp,62,155,1800000,53672,1019433,964047,0.5,0.1,70
queue,1250,5.340443582120036,6,pdisp,62,155,1800000,66706,1018436,964047,0.5,0.1,90
queue,1250,7.400046874039468,6,pdisp,62,155,1800000,8436,1041088,964047,0.7,0.1,10
queue,1250,7.328479530589727,6,pdisp,62,155,1800000,22439,1040284,964047,0.7,0.1,30
queue,1250,6.609931413957448,6,pdisp,62,155,1800000,37604,1032280,964047,0.7,0.1,50
queue,1250,5.2079963579619974,6,pdisp,62,155,1800000,57346,1017013,964047,0.7,0.1,70
queue,1250,6.659572881861376,6,pdisp,62,155,1800000,67028,1032829,964047,0.7,0.1,90
queue,1250,6.176661511825154,6,pdisp,62,155,1800000,8199,1027513,964047,0.9,0.1,10
queue,1250,6.313974766257957,6,pdisp,62,155,1800000,23193,1029019,964047,0.9,0.1,30
queue,1250,5.658455242306015,6,pdisp,62,155,1800000,37100,1021869,964047,0.9,0.1,50
queue,1250,6.0492924804116495,6,pdisp,62,155,1800000,54263,1026120,964047,0.9,0.1,70
queue,1250,6.689747890700692,6,pdisp,62,155,1800000,70081,1033163,964047,0.9,0.1,90
queue,1250,6.738131699846861,6,pdisp,62,155,1800000,8424,1033699,964047,0.1,0.3,10
queue,1250,4.060797012893436,6,pdisp,62,155,1800000,23716,1004852,964047,0.1,0.3,30
queue,1250,6.593101015992731,6,pdisp,62,155,1800000,40373,1032094,964047,0.1,0.3,50
queue,1250,4.742580362118643,6,pdisp,62,155,1800000,51766,1012044,964047,0.1,0.3,70
queue,1250,6.991774383078731,6,pdisp,62,155,1800000,67051,1036518,964047,0.1,0.3,90
queue,1250,6.671048912054333,6,pdisp,62,155,1800000,8118,1032956,964047,0.3,0.3,10
queue,1250,6.6864061111616575,6,pdisp,62,155,1800000,24141,1033126,964047,0.3,0.3,30
queue,1250,6.314794155261083,6,pdisp,62,155,1800000,40376,1029028,964047,0.3,0.3,50
queue,1250,5.393578853159154,6,pdisp,62,155,1800000,52363,1019008,964047,0.3,0.3,70
queue,1250,6.361839453350749,6,pdisp,62,155,1800000,69277,1029545,964047,0.3,0.3,90
queue,1250,7.236008379143744,6,pdisp,62,155,1800000,8189,1039247,964047,0.5,0.3,10
queue,1250,5.300366894072228,6,pdisp,62,155,1800000,24424,1018005,964047,0.5,0.3,30
queue,1250,6.075654125844698,6,pdisp,62,155,1800000,39943,1026408,964047,0.5,0.3,50
queue,1250,5.908263077040199,6,pdisp,62,155,1800000,52750,1024582,964047,0.5,0.3,70
queue,1250,5.95012087356761,6,pdisp,62,155,1800000,69502,1025038,964047,0.5,0.3,90
queue,1250,7.202434180952211,6,pdisp,62,155,1800000,8234,1038871,964047,0.7,0.3,10
queue,1250,7.304688288749128,6,pdisp,62,155,1800000,25117,1040017,964047,0.7,0.3,30
queue,1250,6.000924344183655,6,pdisp,62,155,1800000,38527,1025592,964047,0.7,0.3,50
queue,1250,6.948234274390874,6,pdisp,62,155,1800000,53572,1036033,964047,0.7,0.3,70
queue,1250,5.600903210392016,6,pdisp,62,155,1800000,69174,1021246,964047,0.7,0.3,90
queue,1250,7.132797478450847,6,pdisp,62,155,1800000,8728,1038092,964047,0.9,0.3,10
queue,1250,6.4491618680531655,6,pdisp,62,155,1800000,25070,1030506,964047,0.9,0.3,30
queue,1250,6.759238751447139,6,pdisp,62,155,1800000,38153,1033933,964047,0.9,0.3,50
queue,1250,5.84844095940058,6,pdisp,62,155,1800000,52914,1023931,964047,0.9,0.3,70
queue,1250,5.148306773202361,6,pdisp,62,155,1800000,70093,1016373,964047,0.9,0.3,90
queue,1250,5.558826439496434,6,pdisp,62,155,1800000,9771,1020791,964047,0.1,0.5,10
queue,1250,6.144417617508468,6,pdisp,62,155,1800000,23109,1027160,964047,0.1,0.5,30
queue,1250,5.742486165157712,6,pdisp,62,155,1800000,38661,1022780,964047,0.1,0.5,50
queue,1250,6.1859743191759575,6,pdisp,62,155,1800000,53768,1027615,964047,0.1,0.5,70
queue,1250,5.920383638751881,6,pdisp,62,155,1800000,70571,1024714,964047,0.1,0.5,90
queue,1250,6.550364377649953,6,pdisp,62,155,1800000,8765,1031622,964047,0.3,0.5,10
queue,1250,5.809989711904007,6,pdisp,62,155,1800000,23808,1023513,964047,0.3,0.5,30
queue,1250,6.951377708799034,6,pdisp,62,155,1800000,40736,1036068,964047,0.3,0.5,50
queue,1250,5.979839315285728,6,pdisp,62,155,1800000,53682,1025362,964047,0.3,0.5,70
queue,1250,6.4606896926452055,6,pdisp,62,155,1800000,70226,1030633,964047,0.3,0.5,90
queue,1250,8.672298267037137,6,pdisp,62,155,1800000,7744,1055591,964047,0.5,0.5,10
queue,1250,6.060644447129537,6,pdisp,62,155,1800000,24461,1026244,964047,0.5,0.5,30
queue,1250,6.265605432440635,6,pdisp,62,155,1800000,37320,1028488,964047,0.5,0.5,50
queue,1250,6.668067222822993,6,pdisp,62,155,1800000,53487,1032923,964047,0.5,0.5,70
queue,1250,6.153005975153181,6,pdisp,62,155,1800000,72470,1027254,964047,0.5,0.5,90
queue,1250,7.180186824465496,6,pdisp,62,155,1800000,8681,1038622,964047,0.7,0.5,10
queue,1250,7.064848028550141,6,pdisp,62,155,1800000,22302,1037333,964047,0.7,0.5,30
queue,1250,6.877675687371532,6,pdisp,62,155,1800000,36153,1035248,964047,0.7,0.5,50
queue,1250,6.273260403744219,6,pdisp,62,155,1800000,55371,1028572,964047,0.7,0.5,70
queue,1250,6.896291968265156,6,pdisp,62,155,1800000,71279,1035455,964047,0.7,0.5,90
queue,1250,6.549549104169882,6,pdisp,62,155,1800000,8344,1031613,964047,0.9,0.5,10
queue,1250,7.257782895667209,6,pdisp,62,155,1800000,22515,1039491,964047,0.9,0.5,30
queue,1250,6.508132620088524,6,pdisp,62,155,1800000,36454,1031156,964047,0.9,0.5,50
queue,1250,6.725228241140291,6,pdisp,62,155,1800000,54780,1033556,964047,0.9,0.5,70
queue,1250,5.979105752744907,6,pdisp,62,155,1800000,70195,1025354,964047,0.9,0.5,90
queue,1250,9.056888557669174,6,pdisp,62,155,1800000,8568,1060055,964047,0.1,0.7,10
queue,1250,7.449029846232714,6,pdisp,62,155,1800000,24380,1041639,964047,0.1,0.7,30
queue,1250,6.477658563085697,6,pdisp,62,155,1800000,40369,1030820,964047,0.1,0.7,50
queue,1250,6.72658191841683,6,pdisp,62,155,1800000,55132,1033571,964047,0.1,0.7,70
queue,1250,6.348831651774523,6,pdisp,62,155,1800000,72606,1029402,964047,0.1,0.7,90
queue,1250,6.65541551322979,6,pdisp,62,155,1800000,9031,1032783,964047,0.3,0.7,10
queue,1250,5.078916534564748,6,pdisp,62,155,1800000,24684,1015630,964047,0.3,0.7,30
queue,1250,6.9117549078963725,6,pdisp,62,155,1800000,39745,1035627,964047,0.3,0.7,50
queue,1250,5.932592865081321,6,pdisp,62,155,1800000,58595,1024847,964047,0.3,0.7,70
queue,1250,5.735481625181871,6,pdisp,62,155,1800000,70131,1022704,964047,0.3,0.7,90
queue,1250,5.915241963660067,6,pdisp,62,155,1800000,8220,1024658,964047,0.5,0.7,10
queue,1250,6.511033875491179,6,pdisp,62,155,1800000,24648,1031188,964047,0.5,0.7,30
queue,1250,5.544761664016362,6,pdisp,62,155,1800000,39303,1020639,964047,0.5,0.7,50
queue,1250,5.85910607618596,6,pdisp,62,155,1800000,54805,1024047,964047,0.5,0.7,70
queue,1250,5.6503301588109345,6,pdisp,62,155,1800000,71269,1021781,964047,0.5,0.7,90
queue,1250,8.370219492049792,6,pdisp,62,155,1800000,8614,1052111,964047,0.7,0.7,10
queue,1250,7.6121394030348455,6,pdisp,62,155,1800000,24270,1043478,964047,0.7,0.7,30
queue,1250,6.005781727595805,6,pdisp,62,155,1800000,37590,1025645,964047,0.7,0.7,50
queue,1250,5.787253754155808,6,pdisp,62,155,1800000,58438,1023266,964047,0.7,0.7,70
queue,1250,6.396206318336417,6,pdisp,62,155,1800000,69032,1029923,964047,0.7,0.7,90
queue,1250,7.182510340365555,6,pdisp,62,155,1800000,8198,1038648,964047,0.9,0.7,10
