instance_id_x,instance_number,method,B,S,P,init_time,phase2_time,repair_time,ls_time,total_time,phase2_obj,split_resolved_obj,post_repair_obj,post_ls_obj,num_split_bus,prop_split_bus,activity_violations_initial,risk_violations_initial,remaining_violations,ls_iterations,total_ls_improvement,successful_moves_simple,successful_moves_interchange,successful_moves_deactivate,status,error_message,instance_id_y,gurobi_best_value,gurobi_best_bound,gurobi_gap,gurobi_time,post_repair_gap,post_ls_gap,post_repair_beats_gurobi,post_ls_beats_gurobi
inst_3_first_instance_set_large_3000_600_40,3,relaxed,3000,600,40,501.478000164032,14.86899995803833,0.0299999713897705,129.01600003242493,645.4509999752045,3044622.678441687,3043879.0,3044260.0,2376065.0,110,0.0366666666666666,0,2,0,9,668195.0,8,8,6,success,,3,1826270,1790013.747,0.019852625,7200,0.7006908494988223,0.32740042023822513,False,False
inst_3_first_instance_set_large_3000_600_60,3,multi_p_median,3000,600,60,492.6820001602173,15.668999910354614,0.0210001468658447,26.664000034332275,535.0770001411438,1558717.7739684212,1558817.0,1563243.0,1518050.0,157,0.0523333333333333,1,1,0,2,45193.0,1,1,0,success,,3,1621872,1468698.875,0.094442179,7202,0.06437270880322557,0.033601935590779286,True,True
inst_3_first_instance_set_large_3000_600_60,3,multi_p_median_benders,3000,600,60,480.15900015830994,14.163999795913696,0.0210001468658447,59.87100005149841,554.2490000724792,1581939.487972935,1583184.0,1583628.0,1534673.0,166,0.0553333333333333,4,2,0,3,48955.0,2,2,1,success,,3,1621872,1468698.875,0.094442179,7202,0.0782523408687162,0.04492011679385265,True,True
inst_3_first_instance_set_large_3000_600_60,3,multi_pdp,3000,600,60,481.1870000362396,15.013999938964844,0.0220000743865966,140.6159999370575,636.885999917984,1845109.1984572,1847250.0,1854231.0,1626428.0,170,0.0566666666666666,2,1,0,4,227803.0,3,2,2,success,,3,1621872,1468698.875,0.094442179,7202,0.26249909464933713,0.10739378077075193,False,False
inst_3_first_instance_set_large_3000_600_60,3,pdisp,3000,600,60,0.0109999179840087,13.198999881744385,0.0299999713897705,219.41300010681152,232.7059998512268,2470502.8800648265,2466561.0,2473821.0,1688195.0,171,0.057,1,5,0,5,785626.0,4,4,3,success,,3,1621872,1468698.875,0.094442179,7202,0.6843622897171484,0.14944937232283234,False,False
inst_3_first_instance_set_large_3000_600_60,3,relaxed,3000,600,60,499.114000082016,14.848999977111816,0.0439999103546142,171.61800003051758,685.6530001163483,2459115.157511429,2461231.0,2466539.0,1693268.0,168,0.056,3,3,0,5,773271.0,4,4,3,success,,3,1621872,1468698.875,0.094442179,7202,0.679404159685218,0.15290345000094047,False,False
inst_3_first_instance_set_large_3000_600_80,3,multi_p_median,3000,600,80,230.39199995994568,15.528000116348268,0.0490000247955322,56.25600004196167,302.26399993896484,1356999.0400148036,1355156.0,1356621.0,1318638.0,216,0.072,5,2,0,3,37983.0,2,2,0,success,,3,1310638,1274080.286,0.027893068,7200,0.06478454686646012,0.03497245384738644,False,False
inst_3_first_instance_set_large_3000_600_80,3,multi_p_median_benders,3000,600,80,167.17499995231628,13.384000062942505,0.0390000343322753,57.89299988746643,238.5350000858307,1356999.0400148036,1355156.0,1356621.0,1318638.0,216,0.072,5,2,0,3,37983.0,2,2,0,success,,3,1310638,1274080.286,0.027893068,7200,0.06478454686646012,0.03497245384738644,False,False
inst_3_first_instance_set_large_3000_600_80,3,multi_pdp,3000,600,80,480.9859998226166,15.013000011444092,0.0850000381469726,118.65999984741212,614.7789998054504,1611189.548680636,1609921.0,1630625.0,1448424.0,218,0.0726666666666666,11,2,0,4,182201.0,3,3,2,success,,3,1310638,1274080.286,0.027893068,7200,0.2798447773800653,0.1368388757880835,False,False
inst_3_first_instance_set_large_3000_600_80,3,pdisp,3000,600,80,0.0800001621246337,13.7979998588562,0.0609998703002929,303.7190001010895,317.69799995422363,2041925.4387467336,2038774.0,2058847.0,1572550.0,226,0.0753333333333333,11,7,0,5,486297.0,4,4,2,success,,3,1310638,1274080.286,0.027893068,7200,0.6159476154079664,0.23426287752795502,False,False
