instance_id_x,instance_number,method,B,S,P,init_time,phase2_time,repair_time,ls_time,total_time,phase2_obj,split_resolved_obj,post_repair_obj,post_ls_obj,num_split_bus,prop_split_bus,activity_violations_initial,risk_violations_initial,remaining_violations,ls_iterations,total_ls_improvement,successful_moves_simple,successful_moves_interchange,successful_moves_deactivate,status,error_message,instance_id_y,gurobi_best_value,gurobi_best_bound,gurobi_gap,gurobi_time,post_repair_gap,post_ls_gap,post_repair_beats_gurobi,post_ls_beats_gurobi
inst_3_first_instance_set_medium_2000_400_30,3,pdisp,2000,400,30,0.002000093460083,5.328000068664551,0.0190000534057617,32.788999795913696,38.17400002479553,2351382.096820684,2351775.0,2351611.0,1608518.0,87,0.0435,0,2,0,5,743093.0,4,4,2,success,,3,1454508.0,1372961.3608637669,0.0560647580736806,3600.0,0.7128020256305964,0.17156829452799613,False,False
inst_3_first_instance_set_medium_2000_400_30,3,relaxed,2000,400,30,306.95899987220764,6.690999984741211,0.0060000419616699,5.628999948501587,319.3399999141693,2419352.8478384404,2421442.0,2423989.0,2237489.0,86,0.043,0,2,0,3,186500.0,2,2,1,success,,3,1454508.0,1372961.3608637669,0.0560647580736806,3600.0,0.7655187313319607,0.629680968292025,False,False
inst_3_first_instance_set_medium_2000_400_40,3,multi_p_median,2000,400,40,183.5090000629425,6.328999996185303,0.0199999809265136,7.931999921798706,197.8250000476837,1249636.3293593144,1247659.0,1249787.0,1224585.0,113,0.0565,1,1,0,3,25202.0,2,2,0,success,,3,1200371.0,1185153.6560332666,0.0126772006044243,3600.0,0.05453583477357911,0.03327108157326278,False,False
inst_3_first_instance_set_medium_2000_400_40,3,multi_p_median_benders,2000,400,40,98.10399985313416,6.080000162124634,0.0160000324249267,8.026999950408936,112.24699997901917,1249636.3293593144,1247659.0,1249787.0,1224585.0,113,0.0565,1,1,0,3,25202.0,2,2,0,success,,3,1200371.0,1185153.6560332666,0.0126772006044243,3600.0,0.05453583477357911,0.03327108157326278,False,False
inst_3_first_instance_set_medium_2000_400_40,3,multi_pdp,2000,400,40,300.3970000743866,6.085000038146973,0.0090000629425048,20.52400016784668,327.0570001602173,1532414.2447736275,1533165.0,1534081.0,1348402.0,113,0.0565,0,1,0,5,185679.0,4,4,1,success,,3,1200371.0,1185153.6560332666,0.0126772006044243,3600.0,0.29441527871972345,0.1377444545993546,False,False
inst_3_first_instance_set_medium_2000_400_40,3,pdisp,2000,400,40,0.002000093460083,5.325999975204468,0.0069999694824218,51.444000005722046,56.818000078201294,2058184.4404437891,2059725.0,2061417.0,1554371.0,112,0.056,1,2,0,6,507046.0,4,5,4,success,,3,1200371.0,1185153.6560332666,0.0126772006044243,3600.0,0.7393668656430633,0.31153542166212556,False,False
inst_3_first_instance_set_medium_2000_400_40,3,relaxed,2000,400,40,307.9609999656677,6.466000080108643,0.0320000648498535,45.57000017166138,360.0629999637604,2449623.5528897843,2452616.0,2465622.0,1547721.0,118,0.059,3,7,0,6,917901.0,5,4,3,success,,3,1200371.0,1185153.6560332666,0.0126772006044243,3600.0,1.080423907438709,0.3059243348919445,False,False
inst_3_first_instance_set_medium_2000_400_50,3,multi_p_median,2000,400,50,115.91000008583067,6.50600004196167,0.0179998874664306,7.919000148773193,130.40000009536743,1125688.747741471,1124663.0,1128657.0,1104754.0,139,0.0695,2,0,0,3,23903.0,2,2,0,success,,3,1114119.0,1066611.6912094392,0.0426411440703917,3602.0,0.05817047506783576,0.03576025755662865,False,True
inst_3_first_instance_set_medium_2000_400_50,3,multi_p_median_benders,2000,400,50,109.9560000896454,5.781999826431274,0.0130000114440917,8.240000009536743,124.03900003433228,1125688.747741471,1124663.0,1128657.0,1104754.0,139,0.0695,2,0,0,3,23903.0,2,2,0,success,,3,1114119.0,1066611.6912094392,0.0426411440703917,3602.0,0.05817047506783576,0.03576025755662865,False,True
inst_3_first_instance_set_medium_2000_400_50,3,multi_pdp,2000,400,50,299.643000125885,6.222999811172485,0.0190000534057617,27.177000045776367,333.1029999256134,1408983.5101776607,1410611.0,1411545.0,1243092.0,131,0.0655,1,0,0,4,168453.0,3,3,1,success,,3,1114119.0,1066611.6912094392,0.0426411440703917,3602.0,0.3233916444319472,0.1654588171543933,False,False
inst_3_first_instance_set_medium_2000_400_50,3,pdisp,2000,400,50,0.0039999485015869,5.908999919891357,0.0160000324249267,64.44899988174438,70.43499994277954,1973373.6958784903,1967187.0,1976092.0,1304420.0,147,0.0735,6,4,0,6,671672.0,5,4,3,success,,3,1114119.0,1066611.6912094392,0.0426411440703917,3602.0,0.8526817362739518,0.22295678057016996,False,False
inst_3_first_instance_set_medium_2000_400_50,3,relaxed,2000,400,50,307.58899998664856,6.255000114440918,0.0239999294281005,43.85199999809265,357.75600004196167,2017583.536152008,2016888.0,2032955.0,1315646.0,147,0.0735,2,8,0,5,717309.0,4,3,2,success,,3,1114119.0,1066611.6912094392,0.0426411440703917,3602.0,0.9059935464375201,0.23348169801905969,False,False
inst_4_first_instance_set_medium_2000_400_30,4,multi_p_median,2000,400,30,195.55400013923645,6.536999940872192,0.0060000419616699,7.23199987411499,209.35800004005432,1458558.7600408487,1457652.0,1457652.0,1423329.0,77,0.0385,0,0,0,3,34323.0,2,1,0,success,,4,1427625.0,1375909.4483095407,0.0362248851697464,3600.0,0.059409833830917545,0.03446415150991186,False,True
inst_4_first_instance_set_medium_2000_400_30,4,multi_p_median_benders,2000,400,30,111.0220000743866,5.447000026702881,0.0039999485015869,6.916000127792358,123.43300008773804,1458558.7600408487,1457652.0,1457652.0,1423329.0,77,0.0385,0,0,0,3,34323.0,2,1,0,success,,4,1427625.0,1375909.4483095407,0.0362248851697464,3600.0,0.059409833830917545,0.03446415150991186,False,True
inst_4_first_instance_set_medium_2000_400_30,4,multi_pdp,2000,400,30,300.3050000667572,6.133999824523926,0.0099999904632568,15.769000053405762,322.25,1712315.025126303,1712741.0,1712741.0,1518566.0,81,0.0405,0,0,0,4,194175.0,3,3,1,success,,4,1427625.0,1375909.4483095407,0.0362248851697464,3600.0,0.24480648207212666,0.10368164261516544,False,False
inst_4_first_instance_set_medium_2000_400_30,4,pdisp,2000,400,30,0.0019998550415039,5.0320000648498535,0.0139999389648437,72.15699982643127,77.23599982261658,2654024.4593887087,2651720.0,2658026.0,1589700.0,87,0.0435,0,3,0,10,1068326.0,9,9,5,success,,4,1427625.0,1375909.4483095407,0.0362248851697464,3600.0,0.9318320717004185,0.1553812657897836,False,False
inst_4_first_instance_set_medium_2000_400_30,4,relaxed,2000,400,30,307.5199999809265,6.361000061035156,0.0190000534057617,20.758000135421756,334.6840000152588,2509820.98411513,2508530.0,2512716.0,2007829.0,85,0.0425,0,3,0,5,504887.0,4,3,2,success,,4,1427625.0,1375909.4483095407,0.0362248851697464,3600.0,0.8262219240424242,0.4592740841098543,False,False
inst_4_first_instance_set_medium_2000_400_40,4,multi_p_median,2000,400,40,128.90000009536743,6.214999914169312,0.0109999179840087,4.4100000858306885,139.56500005722046,1260532.0748788198,1257490.0,1257490.0,1223928.0,107,0.0535,0,0,0,2,33562.0,1,1,0,success,,4,1201683.0,1191731.0153306297,0.0082817054658927,3600.0,0.05517938513258078,0.02701698978643912,False,False
inst_4_first_instance_set_medium_2000_400_40,4,multi_p_median_benders,2000,400,40,123.39100003242493,5.2829999923706055,0.0039999485015869,4.751000165939331,133.47800016403198,1260532.0748788198,1257490.0,1257490.0,1223928.0,107,0.0535,0,0,0,2,33562.0,1,1,0,success,,4,1201683.0,1191731.0153306297,0.0082817054658927,3600.0,0.05517938513258078,0.02701698978643912,False,False
inst_4_first_instance_set_medium_2000_400_40,4,multi_pdp,2000,400,40,300.3989999294281,5.900000095367432,0.0069999694824218,27.609999895095825,333.9389998912811,1540074.0399899248,1542406.0,1542406.0,1330876.0,106,0.053,0,0,0,4,211530.0,3,3,2,success,,4,1201683.0,1191731.0153306297,0.0082817054658927,3600.0,0.29425682486922633,0.11675871726034288,False,False
inst_4_first_instance_set_medium_2000_400_40,4,pdisp,2000,400,40,0.0030000209808349,5.251999855041504,0.0160000324249267,45.91400003433228,51.20299983024597,2090176.8432809971,2088503.0,2092889.0,1419851.0,117,0.0585,0,4,0,6,673038.0,5,4,3,success,,4,1201683.0,1191731.0153306297,0.0082817054658927,3600.0,0.7561756579938941,0.191419021351963,False,False
inst_4_first_instance_set_medium_2000_400_40,4,relaxed,2000,400,40,307.5260000228882,6.233999967575073,0.0290000438690185,40.026999950408936,353.8610000610352,2284928.7022213284,2284637.0,2292134.0,1703634.0,116,0.058,2,4,0,5,588500.0,4,4,3,success,,4,1201683.0,1191731.0153306297,0.0082817054658927,3600.0,0.9233652313429792,0.4295457431955396,False,False
inst_4_first_instance_set_medium_2000_400_50,4,multi_p_median,2000,400,50,102.10899996757507,6.406000137329102,0.0179998874664306,12.295000076293944,120.86199998855592,1224860.457263072,1221404.0,1232292.0,1181269.0,136,0.068,3,0,0,4,51023.0,3,2,1,success,,4,1120915.0,1072083.7542934022,0.0435637365068696,3600.0,0.14943631508733118,0.10184395134180586,False,False
inst_4_first_instance_set_medium_2000_400_50,4,multi_p_median_benders,2000,400,50,96.9079999923706,5.546000003814697,0.0130000114440917,12.536999940872192,115.04700016975404,1224860.457263072,1221404.0,1232292.0,1181269.0,136,0.068,3,0,0,4,51023.0,3,2,1,success,,4,1120915.0,1072083.7542934022,0.0435637365068696,3600.0,0.14943631508733118,0.10184395134180586,False,False
inst_4_first_instance_set_medium_2000_400_50,4,multi_pdp,2000,400,50,300.2630000114441,6.039999961853027,0.0149998664855957,33.68899989128113,340.0479998588562,1294997.2394147464,1299945.0,1303067.0,1178395.0,140,0.07,2,0,0,5,124672.0,4,3,2,success,,4,1120915.0,1072083.7542934022,0.0435637365068696,3600.0,0.21545261252357673,0.0991631906377187,False,False
inst_4_first_instance_set_medium_2000_400_50,4,pdisp,2000,400,50,0.0039999485015869,5.934000015258789,1.4950001239776611,67.11100006103516,74.56799983978271,1707158.281906422,1705223.0,1719311.0,1317094.0,140,0.07,8,3,1,6,402217.0,5,5,4,success,,4,1120915.0,1072083.7542934022,0.0435637365068696,3600.0,0.6037095918249201,0.22853647835385882,False,False
inst_4_first_instance_set_medium_2000_400_50,4,relaxed,2000,400,50,307.34100008010864,6.553999900817871,0.0060000419616699,41.2039999961853,355.1510000228882,1864989.0474197867,1864102.0,1866873.0,1300261.0,145,0.0725,0,3,0,5,566612.0,4,3,2,success,,4,1120915.0,1072083.7542934022,0.0435637365068696,3600.0,0.74134995752308,0.21283527969975327,False,False
inst_5_first_instance_set_medium_2000_400_30,5,multi_p_median,2000,400,30,304.8610000610352,6.503999948501587,0.0120000839233398,5.190000057220459,316.6050000190735,1494845.858924558,1493317.0,1493317.0,1451404.0,79,0.0395,0,0,0,3,41913.0,2,2,0,success,,5,1398113.0,1388499.5910382594,0.0068759885372216,3600.0,0.07548969379484129,0.045303872876695184,False,False
inst_5_first_instance_set_medium_2000_400_30,5,multi_p_median_benders,2000,400,30,121.09500002861024,5.771999835968018,0.0160000324249267,6.331000089645386,133.24799990653992,1522295.2227746602,1522049.0,1522049.0,1469892.0,81,0.0405,0,0,0,3,52157.0,1,2,1,success,,5,1398113.0,1388499.5910382594,0.0068759885372216,3600.0,0.09618253388312353,0.05861896502315774,False,False
inst_5_first_instance_set_medium_2000_400_30,5,multi_pdp,2000,400,30,300.2939999103546,6.28600001335144,0.0180001258850097,25.878999948501587,332.5230000019073,1765977.2186099312,1764849.0,1765108.0,1515255.0,77,0.0385,0,1,0,6,249853.0,5,4,2,success,,5,1398113.0,1388499.5910382594,0.0068759885372216,3600.0,0.2712340798603543,0.09128948238793386,False,False
inst_5_first_instance_set_medium_2000_400_30,5,pdisp,2000,400,30,0.0019998550415039,5.329000234603882,0.0159997940063476,54.17200016975403,59.555999994277954,2584140.652808164,2578405.0,2582391.0,1734227.0,88,0.044,1,4,0,7,848164.0,6,6,4,success,,5,1398113.0,1388499.5910382594,0.0068759885372216,3600.0,0.8598428236258973,0.24899352595647556,False,False
inst_5_first_instance_set_medium_2000_400_30,5,relaxed,2000,400,30,308.3489999771118,5.973999977111816,0.0160000324249267,62.5770001411438,376.9359998703003,2474953.5015496924,2474510.0,2476044.0,1759741.0,86,0.043,0,1,0,6,716303.0,5,5,4,success,,5,1398113.0,1388499.5910382594,0.0068759885372216,3600.0,0.7832515155071255,0.2673687564316403,False,False
inst_5_first_instance_set_medium_2000_400_40,5,multi_p_median,2000,400,40,244.31900000572205,6.236999988555908,0.0079998970031738,9.73300004005432,260.34100008010864,1312937.709438617,1313399.0,1313077.0,1273444.0,112,0.056,0,1,0,3,39633.0,2,2,1,success,,5,1260303.0,1205904.4796108203,0.0431630491946616,3600.0,0.08887314227721198,0.05600735508584944,False,False
inst_5_first_instance_set_medium_2000_400_40,5,multi_p_median_benders,2000,400,40,100.66400003433228,6.124000072479248,0.0109999179840087,9.860999822616575,116.6800000667572,1312937.709438617,1313399.0,1313077.0,1273444.0,112,0.056,0,1,0,3,39633.0,2,2,1,success,,5,1260303.0,1205904.4796108203,0.0431630491946616,3600.0,0.08887314227721198,0.05600735508584944,False,False
inst_5_first_instance_set_medium_2000_400_40,5,multi_pdp,2000,400,40,300.297000169754,5.835000038146973,0.0169999599456787,27.223000049591064,333.3990001678467,1508623.3139492418,1510439.0,1511396.0,1306862.0,108,0.054,0,1,0,6,204534.0,5,5,2,success,,5,1260303.0,1205904.4796108203,0.0431630491946616,3600.0,0.2533297832078462,0.08371933440512765,False,False
inst_5_first_instance_set_medium_2000_400_40,5,pdisp,2000,400,40,0.0009999275207519,5.672000169754028,0.0149998664855957,41.35599994659424,47.0789999961853,2140018.635105399,2140382.0,2144752.0,1482889.0,119,0.0595,2,7,0,5,661863.0,4,4,2,success,,5,1260303.0,1205904.4796108203,0.0431630491946616,3600.0,0.7785421948943855,0.2296902657485529,False,False
