Alloc,B,BeatGurobi,BestBound,Diff%,Gap%,ID,Loc,P,S,TimeOptim,TotalTimeGRASP,ValueGRASP,ValueOptim,alpha_a,alpha_l,iters
queue,625,false,451740.158,0.0825639089196388,0.08290262213343728,3,pdisp,32,78,1800,4374,492576,451907,0.7,0.5,25
queue,625,false,451740.158,0.0832915793552104,0.08363002391640821,3,pdisp,32,78,1800,6580,492967,451907,0.7,0.5,50
queue,625,false,451740.158,0.0807125537039448,0.08105195042963156,3,pdisp,32,78,1800,10529,491584,451907,0.7,0.5,75
queue,625,false,451740.158,0.08202532262684166,0.08236423468423908,3,pdisp,32,78,1800,13162,492287,451907,0.7,0.5,100
queue,625,false,451740.158,0.07313296305715762,0.07347515813308612,3,pdisp,32,78,1800,4033,487564,451907,0.1,0.7,25
queue,625,false,451740.158,0.08272778201776464,0.0830664347303639,3,pdisp,32,78,1800,7002,492664,451907,0.1,0.7,50
queue,625,false,451740.158,0.07205764282883538,0.0724002349080799,3,pdisp,32,78,1800,11164,486999,451907,0.1,0.7,75
queue,625,false,451740.158,0.06904685388443917,0.0693905575332081,3,pdisp,32,78,1800,13893,485424,451907,0.1,0.7,100
queue,625,false,451740.158,0.08064896755162242,0.08098838775302615,3,pdisp,32,78,1800,3791,491550,451907,0.3,0.7,25
queue,625,false,451740.158,0.07513609758094225,0.07547755310875529,3,pdisp,32,78,1800,8266,488620,451907,0.3,0.7,50
queue,625,false,451740.158,0.08010625737898465,0.08044587794650492,3,pdisp,32,78,1800,10248,491260,451907,0.3,0.7,75
queue,625,false,451740.158,0.06650072299111753,0.06684536665978105,3,pdisp,32,78,1800,14184,484100,451907,0.3,0.7,100
queue,625,false,451740.158,0.07775963755841718,0.07810012448725537,3,pdisp,32,78,1800,3587,490010,451907,0.5,0.7,25
queue,625,false,451740.158,0.08229749021694321,0.0826363017913097,3,pdisp,32,78,1800,8838,492433,451907,0.5,0.7,50
queue,625,false,451740.158,0.08730548234319933,0.08764244498975028,3,pdisp,32,78,1800,11064,495135,451907,0.5,0.7,75
queue,625,false,451740.158,0.05656749540190771,0.05691580637282022,3,pdisp,32,78,1800,14461,479003,451907,0.5,0.7,100
queue,625,false,451740.158,0.09821861524124623,0.09855154880898456,3,pdisp,32,78,1800,3868,501127,451907,0.7,0.7,25
queue,625,false,451740.158,0.08702705541997317,0.08736412086047227,3,pdisp,32,78,1800,7259,494984,451907,0.7,0.7,50
queue,625,false,451740.158,0.07076778190626394,0.07111085019626874,3,pdisp,32,78,1800,10982,486323,451907,0.7,0.7,75
queue,625,false,451740.158,0.07901703557723073,0.07935705828046442,3,pdisp,32,78,1800,13445,490679,451907,0.7,0.7,100
queue,625,false,460520.424,0.05099826210145703,0.051732495408159065,4,pdisp,32,78,1800,3997,485644,460877,0.1,0.1,25
queue,625,false,460520.424,0.07027453385325784,0.07099385329817859,4,pdisp,32,78,1800,7316,495713,460877,0.1,0.1,50
queue,625,false,460520.424,0.06591041291292812,0.06663310883527869,4,pdisp,32,78,1800,10665,493397,460877,0.1,0.1,75
queue,625,false,460520.424,0.06172485117956986,0.062450785429848776,4,pdisp,32,78,1800,14724,491196,460877,0.1,0.1,100
queue,625,false,460520.424,0.09007682117113293,0.09078081978120478,4,pdisp,32,78,1800,3790,506501,460877,0.3,0.1,25
queue,625,false,460520.424,0.06992180011099339,0.07064139246253973,4,pdisp,32,78,1800,7708,495525,460877,0.3,0.1,50
queue,625,false,460520.424,0.08381821760055344,0.08452705843062494,4,pdisp,32,78,1800,9717,503041,460877,0.3,0.1,75
queue,625,false,460520.424,0.0758876653219015,0.0766026419422366,4,pdisp,32,78,1800,13525,498724,460877,0.3,0.1,100
queue,625,false,460520.424,0.08502050815760112,0.08572841878729884,4,pdisp,32,78,1800,3344,503702,460877,0.5,0.1,25
queue,625,false,460520.424,0.059622769323686285,0.0603503299340132,4,pdisp,32,78,1800,7044,490098,460877,0.5,0.1,50
queue,625,false,460520.424,0.06883941577819129,0.06955984555984557,4,pdisp,32,78,1800,9492,494949,460877,0.5,0.1,75
queue,625,false,460520.424,0.07613959828408771,0.07685437998636892,4,pdisp,32,78,1800,13615,498860,460877,0.5,0.1,100
queue,625,false,460520.424,0.08355952189206978,0.08426856287246545,4,pdisp,32,78,1800,3470,502899,460877,0.7,0.1,25
queue,625,false,460520.424,0.07257012919064676,0.07328767255604299,4,pdisp,32,78,1800,7010,496940,460877,0.7,0.1,50
queue,625,false,460520.424,0.08572839878434889,0.08643576172603414,4,pdisp,32,78,1800,10158,504092,460877,0.7,0.1,75
queue,625,false,460520.424,0.0637833248015341,0.0645076664310265,4,pdisp,32,78,1800,12342,492276,460877,0.7,0.1,100
queue,625,false,460520.424,0.06700527960872593,0.06772712844348713,4,pdisp,32,78,1800,3925,493976,460877,0.1,0.3,25
queue,625,false,460520.424,0.06214299522806589,0.06286860596440891,4,pdisp,32,78,1800,7347,491415,460877,0.1,0.3,50
queue,625,false,460520.424,0.05950571079326663,0.06023336197062671,4,pdisp,32,78,1800,10057,490037,460877,0.1,0.3,75
queue,625,false,460520.424,0.0571101818360366,0.05783968641057955,4,pdisp,32,78,1800,13559,488792,460877,0.1,0.3,100
queue,625,false,460520.424,0.08190918236237413,0.08261950019422504,4,pdisp,32,78,1800,3870,501995,460877,0.3,0.3,25
queue,625,false,460520.424,0.06892218677839888,0.06964255252094474,4,pdisp,32,78,1800,7293,494993,460877,0.3,0.3,50
queue,625,false,460520.424,0.05896609740360506,0.05969416607453508,4,pdisp,32,78,1800,10657,489756,460877,0.3,0.3,75
queue,625,false,460520.424,0.06364827663270385,0.06437272274763564,4,pdisp,32,78,1800,13883,492205,460877,0.3,0.3,100
queue,625,false,460520.424,0.059465405211258406,0.06019308757265069,4,pdisp,32,78,1800,3548,490016,460877,0.5,0.3,25
queue,625,false,460520.424,0.051367445192072175,0.05210139286544965,4,pdisp,32,78,1800,6216,485833,460877,0.5,0.3,50
queue,625,false,460520.424,0.07061200702570918,0.07133106537095704,4,pdisp,32,78,1800,10491,495893,460877,0.5,0.3,75
queue,625,false,460520.424,0.05452206772331338,0.055253574696279034,4,pdisp,32,78,1800,13201,487454,460877,0.5,0.3,100
queue,625,false,460520.424,0.07361593243028658,0.0743326666680067,4,pdisp,32,78,1800,3342,497501,460877,0.7,0.3,25
queue,625,false,460520.424,0.0508907738849109,0.05162509035418842,4,pdisp,32,78,1800,7181,485589,460877,0.7,0.3,50
queue,625,false,460520.424,0.06061946361527706,0.06134625309303776,4,pdisp,32,78,1800,10100,490618,460877,0.7,0.3,75
queue,625,false,460520.424,0.04980279692309596,0.05053795514944344,4,pdisp,32,78,1800,12395,485033,460877,0.7,0.3,100
queue,625,false,460520.424,0.04500649610337404,0.045745365180471495,4,pdisp,32,78,1800,3821,482597,460877,0.1,0.5,25
queue,625,false,460520.424,0.05757099243197261,0.05830014048189174,4,pdisp,32,78,1800,7748,489031,460877,0.1,0.5,50
queue,625,false,460520.424,0.04859842409154059,0.04933451412929716,4,pdisp,32,78,1800,11086,484419,460877,0.1,0.5,75
queue,625,false,460520.424,0.051693415637860084,0.05242711111111111,4,pdisp,32,78,1800,13284,486000,460877,0.1,0.5,100
queue,625,false,460520.424,0.06835189714770866,0.0690727041177303,4,pdisp,32,78,1800,4302,494690,460877,0.3,0.5,25
queue,625,false,460520.424,0.06478640595449713,0.06550997150997151,4,pdisp,32,78,1800,7487,492804,460877,0.3,0.5,50
queue,625,false,460520.424,0.060653926739986465,0.06138068955396669,4,pdisp,32,78,1800,9644,490636,460877,0.3,0.5,75
queue,625,false,460520.424,0.05540571006948003,0.05613653337705725,4,pdisp,32,78,1800,13297,487910,460877,0.3,0.5,100
queue,625,false,460520.424,0.059956513935121726,0.06068381633052673,4,pdisp,32,78,1800,3851,490272,460877,0.5,0.5,25
queue,625,false,460520.424,0.07493797821007925,0.0756536895939881,4,pdisp,32,78,1800,6999,498212,460877,0.5,0.5,50
queue,625,false,460520.424,0.0694692338133273,0.07018917631096502,4,pdisp,32,78,1800,10386,495284,460877,0.5,0.5,75
queue,625,false,460520.424,0.06097163418241979,0.06169815118927796,4,pdisp,32,78,1800,13836,490802,460877,0.5,0.5,100
queue,625,false,460520.424,0.08659814654796541,0.08730483657436401,4,pdisp,32,78,1800,3591,504572,460877,0.7,0.5,25
queue,625,false,460520.424,0.05941933745857075,0.06014705546213,4,pdisp,32,78,1800,7628,489992,460877,0.7,0.5,50
queue,625,false,460520.424,0.07224901765009019,0.07296680945632569,4,pdisp,32,78,1800,10671,496768,460877,0.7,0.5,75
queue,625,false,460520.424,0.061535704758937645,0.062261785349941055,4,pdisp,32,78,1800,13326,491097,460877,0.7,0.5,100
queue,625,false,460520.424,0.06545393344093958,0.066176982536966,4,pdisp,32,78,1800,3848,493156,460877,0.1,0.7,25
queue,625,false,460520.424,0.04711722552339838,0.04785446154991255,4,pdisp,32,78,1800,7890,483666,460877,0.1,0.7,50
queue,625,false,460520.424,0.05549282208400365,0.05622357799387239,4,pdisp,32,78,1800,11539,487955,460877,0.1,0.7,75
queue,625,false,460520.424,0.0565948518499565,0.057324755130238984,4,pdisp,32,78,1800,14644,488525,460877,0.1,0.7,100
queue,625,false,460520.424,0.07187161424664597,0.07258969804618118,4,pdisp,32,78,1800,3812,496566,460877,0.3,0.7,25
queue,625,false,460520.424,0.05539022180683826,0.05612105709753188,4,pdisp,32,78,1800,7447,487902,460877,0.3,0.7,50
queue,625,false,460520.424,0.06020379240662234,0.06093090348510709,4,pdisp,32,78,1800,10982,490401,460877,0.3,0.7,75
queue,625,false,460520.424,0.06642129208555565,0.06714359274571725,4,pdisp,32,78,1800,14311,493667,460877,0.3,0.7,100
queue,625,false,460520.424,0.06382706444660663,0.06455137223516604,4,pdisp,32,78,1800,4182,492299,460877,0.5,0.7,25
queue,625,false,460520.424,0.054172806265058264,0.05490458345817754,4,pdisp,32,78,1800,7649,487274,460877,0.5,0.7,50
queue,625,false,460520.424,0.06923996591014658,0.06996008579010506,4,pdisp,32,78,1800,10154,495162,460877,0.5,0.7,75
queue,625,false,460520.424,0.05296976297376992,0.05370247094964606,4,pdisp,32,78,1800,14599,486655,460877,0.5,0.7,100
queue,625,false,460520.424,0.06436491792229516,0.06508880957891275,4,pdisp,32,78,1800,3516,492582,460877,0.7,0.7,25
queue,625,false,460520.424,0.06964956195244056,0.07036936493197142,4,pdisp,32,78,1800,6894,495380,460877,0.7,0.7,50
queue,625,false,460520.424,0.04461452034519143,0.04535369269007606,4,pdisp,32,78,1800,10929,482399,460877,0.7,0.7,75
queue,625,false,460520.424,0.06131589345434252,0.06204214411118941,4,pdisp,32,78,1800,13460,490982,460877,0.7,0.7,100
queue,625,false,468298.942,0.05691779211146778,0.0587088382676023,5,pdisp,32,78,1800,4201,497507,469190,0.1,0.1,25
queue,625,false,468298.942,0.07986805669953483,0.08161551706555593,5,pdisp,32,78,1800,7628,509916,469190,0.1,0.1,50
queue,625,false,468298.942,0.054727069792930044,0.056522276439799055,5,pdisp,32,78,1800,10326,496354,469190,0.1,0.1,75
queue,625,false,468298.942,0.07659213512114574,0.07834581692438801,5,pdisp,32,78,1800,14026,508107,469190,0.1,0.1,100
queue,625,false,468298.942,0.07421621418973447,0.07597440820200357,5,pdisp,32,78,1800,3873,506803,469190,0.3,0.1,25
queue,625,false,468298.942,0.07416506339105125,0.07592335454590306,5,pdisp,32,78,1800,7552,506775,469190,0.3,0.1,50
queue,625,false,468298.942,0.07513596303618914,0.07689241031564717,5,pdisp,32,78,1800,11592,507307,469190,0.3,0.1,75
queue,625,false,468298.942,0.06467850130074655,0.0664548087753048,5,pdisp,32,78,1800,13821,501635,469190,0.3,0.1,100
queue,625,false,468298.942,0.07905713225783025,0.08080613268376562,5,pdisp,32,78,1800,3571,509467,469190,0.5,0.1,25
queue,625,false,468298.942,0.07062931937795015,0.07239432540948053,5,pdisp,32,78,1800,6793,504847,469190,0.5,0.1,50
queue,625,false,468298.942,0.05912857245987375,0.060915420032245426,5,pdisp,32,78,1800,11185,498676,469190,0.5,0.1,75
queue,625,false,468298.942,0.07044703495605728,0.07221238717142023,5,pdisp,32,78,1800,14923,504748,469190,0.5,0.1,100
queue,625,false,468298.942,0.08287528245384958,0.08461703167392515,5,pdisp,32,78,1800,3855,511588,469190,0.7,0.1,25
queue,625,false,468298.942,0.06318261140417783,0.06496175978467919,5,pdisp,32,78,1800,7675,500834,469190,0.7,0.1,50
queue,625,false,468298.942,0.07645581380700428,0.07820975450365335,5,pdisp,32,78,1800,10775,508032,469190,0.7,0.1,75
queue,625,false,468298.942,0.06376584867483727,0.06554388940548267,5,pdisp,32,78,1800,14048,501146,469190,0.7,0.1,100
queue,625,false,468298.942,0.08876567067071928,0.09049623321259678,5,pdisp,32,78,1800,4758,514895,469190,0.1,0.3,25
queue,625,false,468298.942,0.06842977832047731,0.0701989615907715,5,pdisp,32,78,1800,7363,503655,469190,0.1,0.3,50
queue,625,false,468298.942,0.06504194647589821,0.06681756371679656,5,pdisp,32,78,1800,11805,501830,469190,0.1,0.3,75
queue,625,false,468298.942,0.06669902391187159,0.06847149412895029,5,pdisp,32,78,1800,15176,502721,469190,0.1,0.3,100
queue,625,false,468298.942,0.08148742695496412,0.0832318119084209,5,pdisp,32,78,1800,4646,510815,469190,0.3,0.3,25
queue,625,false,468298.942,0.07477485116612011,0.07653198424796251,5,pdisp,32,78,1800,8455,507109,469190,0.3,0.3,50
queue,625,false,468298.942,0.06910440061902305,0.07087230268640136,5,pdisp,32,78,1800,12199,504020,469190,0.3,0.3,75
queue,625,false,468298.942,0.06972087065830745,0.07148760196211396,5,pdisp,32,78,1800,14997,504354,469190,0.3,0.3,100
queue,625,false,468298.942,0.08996398182216679,0.09169226860211846,5,pdisp,32,78,1800,4239,515573,469190,0.5,0.3,25
queue,625,false,468298.942,0.08894968728094618,0.09067990034932111,5,pdisp,32,78,1800,8223,514999,469190,0.5,0.3,50
queue,625,false,468298.942,0.06716291794159107,0.06893450715846444,5,pdisp,32,78,1800,11201,502971,469190,0.5,0.3,75
queue,625,false,468298.942,0.07667390859427888,0.07842743509815964,5,pdisp,32,78,1800,15680,508152,469190,0.5,0.3,100
queue,625,false,468298.942,0.07740377619682472,0.07915591657916371,5,pdisp,32,78,1800,4133,508554,469190,0.7,0.3,25
queue,625,false,468298.942,0.07255824802281888,0.07431959074673307,5,pdisp,32,78,1800,7424,505897,469190,0.7,0.3,50
queue,625,false,468298.942,0.0677189824170278,0.06948951558901668,5,pdisp,32,78,1800,11509,503271,469190,0.7,0.3,75
queue,625,false,468298.942,0.0600107383841136,0.06179591059894543,5,pdisp,32,78,1800,15208,499144,469190,0.7,0.3,100
queue,625,false,468298.942,0.08255068859049641,0.08429305426010988,5,pdisp,32,78,1800,4255,511407,469190,0.1,0.5,25
queue,625,false,468298.942,0.05527142396907216,0.05706559681056705,5,pdisp,32,78,1800,8879,496640,469190,0.1,0.5,50
queue,625,false,468298.942,0.08208042727601757,0.08382368603820838,5,pdisp,32,78,1800,11401,511145,469190,0.1,0.5,75
queue,625,false,468298.942,0.0673817157600345,0.06915288944898422,5,pdisp,32,78,1800,14607,503089,469190,0.1,0.5,100
queue,625,false,468298.942,0.07956119322172218,0.08130923636477778,5,pdisp,32,78,1800,3700,509746,469190,0.3,0.5,25
queue,625,false,468298.942,0.06941089201207491,0.07117821200906019,5,pdisp,32,78,1800,8079,504186,469190,0.3,0.5,50
queue,625,false,468298.942,0.07454855666341213,0.0763061195104392,5,pdisp,32,78,1800,11249,506985,469190,0.3,0.5,75
queue,625,false,468298.942,0.06038158292629686,0.062166050855026966,5,pdisp,32,78,1800,15231,499341,469190,0.3,0.5,100
queue,625,false,468298.942,0.08837438844783299,0.09010569408985108,5,pdisp,32,78,1800,4031,514674,469190,0.5,0.5,25
queue,625,false,468298.942,0.07538019198291032,0.07713617543714446,5,pdisp,32,78,1800,8425,507441,469190,0.5,0.5,50
queue,625,false,468298.942,0.05494412530112716,0.05673891972896545,5,pdisp,32,78,1800,11752,496468,469190,0.5,0.5,75
queue,625,false,468298.942,0.054955546514016844,0.056750319251360634,5,pdisp,32,78,1800,14762,496474,469190,0.5,0.5,100
queue,625,false,468298.942,0.0749299084768353,0.07668674708297026,5,pdisp,32,78,1800,3831,507194,469190,0.7,0.5,25
queue,625,false,468298.942,0.07525627102742953,0.07701248982504,5,pdisp,32,78,1800,7496,507373,469190,0.7,0.5,50
queue,625,false,468298.942,0.06625325136671835,0.06802656816874672,5,pdisp,32,78,1800,10574,502481,469190,0.7,0.5,75
queue,625,false,468298.942,0.06785604307184932,0.06962631594631916,5,pdisp,32,78,1800,14869,503345,469190,0.7,0.5,100
queue,625,false,468298.942,0.055265717213981234,0.05705990089340911,5,pdisp,32,78,1800,4977,496637,469190,0.1,0.7,25
queue,625,false,468298.942,0.045387773704063904,0.04720071699172737,5,pdisp,32,78,1800,8399,491498,469190,0.1,0.7,50
queue,625,false,468298.942,0.06130459834504393,0.06308731333728136,5,pdisp,32,78,1800,12273,499832,469190,0.1,0.7,75
queue,625,false,468298.942,0.06803008904753108,0.06980003138413993,5,pdisp,32,78,1800,14406,503439,469190,0.1,0.7,100
queue,625,false,468298.942,0.0723051888349985,0.07406701215401015,5,pdisp,32,78,1800,4598,505759,469190,0.3,0.7,25
queue,625,false,468298.942,0.06798565795615943,0.0697556846736788,5,pdisp,32,78,1800,8805,503415,469190,0.3,0.7,50
queue,625,false,468298.942,0.0805370311217021,0.08228322101092134,5,pdisp,32,78,1800,11521,510287,469190,0.3,0.7,75
queue,625,false,468298.942,0.06829103618094444,0.07006048294213435,5,pdisp,32,78,1800,15727,503580,469190,0.3,0.7,100
queue,625,false,468298.942,0.06298616616972454,0.06476568762743923,5,pdisp,32,78,1800,4290,500729,469190,0.5,0.7,25
queue,625,false,468298.942,0.06313584620084703,0.06491508339506682,5,pdisp,32,78,1800,7703,500809,469190,0.5,0.7,50
queue,625,false,468298.942,0.06351357555023741,0.06529209538313534,5,pdisp,32,78,1800,12355,501011,469190,0.5,0.7,75
queue,625,false,468298.942,0.05934738327799965,0.06113381529775942,5,pdisp,32,78,1800,15064,498792,469190,0.5,0.7,100
queue,625,false,468298.942,0.08930689187326887,0.0910364265597311,5,pdisp,32,78,1800,4293,515201,469190,0.7,0.7,25
queue,625,false,468298.942,0.0684057326434253,0.0701749615798524,5,pdisp,32,78,1800,7846,503642,469190,0.7,0.7,50
queue,625,false,468298.942,0.07476572852905913,0.07652287893607626,5,pdisp,32,78,1800,11145,507104,469190,0.7,0.7,75
queue,625,false,468298.942,0.07490254919860641,0.0766594397638704,5,pdisp,32,78,1800,15508,507179,469190,0.7,0.7,100
queue,625,false,490305.188,0.06173049212241509,0.06422271378267214,6,pdisp,32,78,1800,3820,523955,491611,0.1,0.1,25
queue,625,false,490305.188,0.05836800208395584,0.06086915515510909,6,pdisp,32,78,1800,7176,522084,491611,0.1,0.1,50
queue,625,false,490305.188,0.06253384794929101,0.06502393574419718,6,pdisp,32,78,1800,11875,524404,491611,0.1,0.1,75
queue,625,false,490305.188,0.04637286452241148,0.04890587895258542,6,pdisp,32,78,1800,14113,515517,491611,0.1,0.1,100
queue,625,false,490305.188,0.05507214620297811,0.057582053692074926,6,pdisp,32,78,1800,4298,520263,491611,0.3,0.1,25
queue,625,false,490305.188,0.059805080304925394,0.062302416223928105,6,pdisp,32,78,1800,7931,522882,491611,0.3,0.1,50
queue,625,false,490305.188,0.057029633082251036,0.059534341115158304,6,pdisp,32,78,1800,10763,521343,491611,0.3,0.1,75
queue,625,false,490305.188,0.056893958577929206,0.05939902698803682,6,pdisp,32,78,1800,15654,521268,491611,0.3,0.1,100
queue,625,false,490305.188,0.06373898022964164,0.06622586696478049,6,pdisp,32,78,1800,4341,525079,491611,0.5,0.1,25
queue,625,false,490305.188,0.06627654765567724,0.0687566941307411,6,pdisp,32,78,1800,8573,526506,491611,0.5,0.1,50
queue,625,false,490305.188,0.052905853319282645,0.05542151489289556,6,pdisp,32,78,1800,11995,519073,491611,0.5,0.1,75
queue,625,false,490305.188,0.04509661479173627,0.047633019183105765,6,pdisp,32,78,1800,15839,514828,491611,0.5,0.1,100
queue,625,false,490305.188,0.0573261720360417,0.05983009240527927,6,pdisp,32,78,1800,4456,521507,491611,0.7,0.1,25
queue,625,false,490305.188,0.0512297454820556,0.05374985911578748,6,pdisp,32,78,1800,7042,518156,491611,0.7,0.1,50
queue,625,false,490305.188,0.053204991169735594,0.05571985817651665,6,pdisp,32,78,1800,11497,519237,491611,0.7,0.1,75
queue,625,false,490305.188,0.059873403197429814,0.062370557637879555,6,pdisp,32,78,1800,14661,522920,491611,0.7,0.1,100
queue,625,false,490305.188,0.059787098945822306,0.06228448262672313,6,pdisp,32,78,1800,3829,522872,491611,0.1,0.3,25
queue,625,false,490305.188,0.04116874935393461,0.043715586900426893,6,pdisp,32,78,1800,7510,512719,491611,0.1,0.3,50
queue,625,false,490305.188,0.05126636509602915,0.05378638146112513,6,pdisp,32,78,1800,10579,518176,491611,0.1,0.3,75
queue,625,false,490305.188,0.06355171875178581,0.06603910288890492,6,pdisp,32,78,1800,14567,524974,491611,0.1,0.3,100
queue,625,false,490305.188,0.06296269470345606,0.06545164340009602,6,pdisp,32,78,1800,5090,524644,491611,0.3,0.3,25
queue,625,false,490305.188,0.06300198602539521,0.06549083035683649,6,pdisp,32,78,1800,8348,524666,491611,0.3,0.3,50
queue,625,false,490305.188,0.06843513489955015,0.07090954775773788,6,pdisp,32,78,1800,11687,527726,491611,0.3,0.3,75
queue,625,false,490305.188,0.0657282348626085,0.06820983776038247,6,pdisp,32,78,1800,14328,526197,491611,0.3,0.3,100
queue,625,false,490305.188,0.048289146363891554,0.05081707078626666,6,pdisp,32,78,1800,4020,516555,491611,0.5,0.3,25
queue,625,false,490305.188,0.05906908108170183,0.061568371954148784,6,pdisp,32,78,1800,7580,522473,491611,0.5,0.3,50
queue,625,false,490305.188,0.05660257874102632,0.05910842111121128,6,pdisp,32,78,1800,12097,521107,491611,0.5,0.3,75
queue,625,false,490305.188,0.04715470791177269,0.04968564561770744,6,pdisp,32,78,1800,15068,515940,491611,0.5,0.3,100
queue,625,false,490305.188,0.060324444588862915,0.0628204009778829,6,pdisp,32,78,1800,4605,523171,491611,0.7,0.3,25
queue,625,false,490305.188,0.04216633901798918,0.04471052677724237,6,pdisp,32,78,1800,7917,513253,491611,0.7,0.3,50
queue,625,false,490305.188,0.046463498368783045,0.04899627205828153,6,pdisp,32,78,1800,11100,515566,491611,0.7,0.3,75
queue,625,false,490305.188,0.05223210154539005,0.05474955273142289,6,pdisp,32,78,1800,14167,518704,491611,0.7,0.3,100
queue,625,false,490305.188,0.06033342508066119,0.06282935761579272,6,pdisp,32,78,1800,3999,523176,491611,0.1,0.5,25
queue,625,false,490305.188,0.058988032800692154,0.06148753895273602,6,pdisp,32,78,1800,6929,522428,491611,0.1,0.5,50
queue,625,false,490305.188,0.06113020893014018,0.06362402505633852,6,pdisp,32,78,1800,11487,523620,491611,0.1,0.5,75
queue,625,false,490305.188,0.061556757747328474,0.06404944087901679,6,pdisp,32,78,1800,14134,523858,491611,0.1,0.5,100
queue,625,false,490305.188,0.057029633082251036,0.059534341115158304,6,pdisp,32,78,1800,4458,521343,491611,0.3,0.5,25
queue,625,false,490305.188,0.04355650497374509,0.04609700018871627,6,pdisp,32,78,1800,8455,513999,491611,0.3,0.5,50
queue,625,false,490305.188,0.044948207666664075,0.04748500625548808,6,pdisp,32,78,1800,11113,514748,491611,0.3,0.5,75
queue,625,false,490305.188,0.0670331901778784,0.06951132686698304,6,pdisp,32,78,1800,15654,526933,491611,0.3,0.5,100
queue,625,false,490305.188,0.07361365503621796,0.07607431276334331,6,pdisp,32,78,1800,4363,530676,491611,0.5,0.5,25
queue,625,false,490305.188,0.04612677149465253,0.0486604395945547,6,pdisp,32,78,1800,8061,515384,491611,0.5,0.5,50
queue,625,false,490305.188,0.06734293541361543,0.06982024936066229,6,pdisp,32,78,1800,11598,527108,491611,0.5,0.5,75
queue,625,false,490305.188,0.05740389224427188,0.059907606173904664,6,pdisp,32,78,1800,15566,521550,491611,0.5,0.5,100
queue,625,false,490305.188,0.08050455155025783,0.08294690575008459,6,pdisp,32,78,1800,3411,534653,491611,0.7,0.5,25
queue,625,false,490305.188,0.07460936249992942,0.07706737543929655,6,pdisp,32,78,1800,7526,531247,491611,0.7,0.5,50
queue,625,false,490305.188,0.06099750547229852,0.0634916740840346,6,pdisp,32,78,1800,11153,523546,491611,0.7,0.5,75
queue,625,false,490305.188,0.05610627590801658,0.058613436552599346,6,pdisp,32,78,1800,13929,520833,491611,0.7,0.5,100
queue,625,false,490305.188,0.07044317464159164,0.07291225376560409,6,pdisp,32,78,1800,3783,528866,491611,0.1,0.7,25
queue,625,false,490305.188,0.0671057775146402,0.06958372139801959,6,pdisp,32,78,1800,8100,526974,491611,0.1,0.7,50
queue,625,false,490305.188,0.047929738941823535,0.0504586180184367,6,pdisp,32,78,1800,11430,516360,491611,0.1,0.7,75
queue,625,false,490305.188,0.04856542901655684,0.05109261957983758,6,pdisp,32,78,1800,13199,516705,491611,0.1,0.7,100
queue,625,false,490305.188,0.08406275035865332,0.08649565330799466,6,pdisp,32,78,1800,4385,536730,491611,0.3,0.7,25
queue,625,false,490305.188,0.058082946624617285,0.060584856857102305,6,pdisp,32,78,1800,8699,521926,491611,0.3,0.7,50
queue,625,false,490305.188,0.06886036437883428,0.07133364774692354,6,pdisp,32,78,1800,11248,527967,491611,0.3,0.7,75
queue,625,false,490305.188,0.06321445925474242,0.06570273921701264,6,pdisp,32,78,1800,15395,524785,491611,0.3,0.7,100
queue,625,false,490305.188,0.07591222490394664,0.07836677719381344,6,pdisp,32,78,1800,4041,531996,491611,0.5,0.7,25
queue,625,false,490305.188,0.07279421056304425,0.07525704489001461,6,pdisp,32,78,1800,7604,530207,491611,0.5,0.7,50
queue,625,false,490305.188,0.06416494390064685,0.06665069919553485,6,pdisp,32,78,1800,13157,525318,491611,0.5,0.7,75
queue,625,false,490305.188,0.04806063152676737,0.05058916292786447,6,pdisp,32,78,1800,15848,516431,491611,0.5,0.7,100
queue,625,false,490305.188,0.06633684050594446,0.06881682683176962,6,pdisp,32,78,1800,4856,526540,491611,0.7,0.7,25
queue,625,false,490305.188,0.05115100373856668,0.05367132652529463,6,pdisp,32,78,1800,8208,518113,491611,0.7,0.7,50
queue,625,false,490305.188,0.05692833314469764,0.059433310249440284,6,pdisp,32,78,1800,12165,521287,491611,0.7,0.7,75
queue,625,false,490305.188,0.06307341635125194,0.06556207095020826,6,pdisp,32,78,1800,14686,524706,491611,0.7,0.7,100
queue,625,false,453366.406,0.06948703566471645,0.07190998047058916,7,pdisp,32,78,1800,3607,488494,454550,0.1,0.1,25
queue,625,false,453366.406,0.07568766763391904,0.0780944667334999,7,pdisp,32,78,1800,7873,491771,454550,0.1,0.1,50
queue,625,false,453366.406,0.06833698510527966,0.07076292450567849,7,pdisp,32,78,1800,11543,487891,454550,0.1,0.1,75
queue,625,false,453366.406,0.07201930477495115,0.07443565585400556,7,pdisp,32,78,1800,14883,489827,454550,0.1,0.1,100
queue,625,false,453366.406,0.07400050929462694,0.07641170155334857,7,pdisp,32,78,1800,3500,490875,454550,0.3,0.1,25
queue,625,false,453366.406,0.08690429318698625,0.08928188553108399,7,pdisp,32,78,1800,7100,497812,454550,0.3,0.1,50
queue,625,false,453366.406,0.06426909854457871,0.06670563023653166,7,pdisp,32,78,1800,9970,485770,454550,0.3,0.1,75
queue,625,false,453366.406,0.07240751624383714,0.07482285646651644,7,pdisp,32,78,1800,13013,490032,454550,0.3,0.1,100
